date,home_team,away_team,tournament,elo_diff,fifa_rank_diff,avg_goals_scored_last5,avg_goals_conceded_last5,form_points,wc_experience,is_neutral,h2h_win_rate,result
2016-05-31,Abkhazia,Western Armenia,CONIFA World Football Cup,20.46,0.0,-9.8,0.2,5.0,0.0,0,0.5,2
2016-05-31,Vietnam,Syria,Friendly,-101.29,36.0,-1.4,-0.2,-2.0,0.0,0,0.5,2
2016-05-31,Vanuatu,New Zealand,Oceania Nations Cup,-80.66,89.0,0.8,0.4,0.0,-1.0,1,0.6667,0
2016-05-31,Zimbabwe,Uganda,Friendly,-95.17,-38.0,1.6,1.2,0.0,0.0,0,0.6667,2
2016-05-31,Serbia,Israel,Friendly,79.76,-17.0,-0.2,0.2,2.0,3.0,0,0.5,2
2016-05-31,Luxembourg,Nigeria,Friendly,-339.27,90.0,-0.2,1.8,-3.0,-5.0,0,0.5,0
2016-05-31,Kenya,Sudan,Friendly,24.22,-35.0,-0.2,0.4,-2.0,0.0,0,0.3333,1
2016-05-31,Republic of Ireland,Belarus,Friendly,181.43,-140.0,1.2,0.2,3.0,3.0,0,0.5,0
2016-05-31,Austria,Malta,Friendly,403.48,-39.0,2.0,-0.8,14.0,2.0,0,0.5,2
2016-05-31,Solomon Islands,Fiji,Oceania Nations Cup,-30.22,30.0,-2.2,0.6,1.0,0.0,1,0.4667,0
2016-06-01,Norway,Iceland,Friendly,37.82,-32.0,-1.0,-0.6,-2.0,2.0,0,0.2222,2
2016-06-01,Abkhazia,Sápmi,CONIFA World Football Cup,50.31,0.0,0.4,-1.8,2.0,-3.0,0,0.5,2
2016-06-01,United Koreans in Japan,Northern Cyprus,CONIFA World Football Cup,-80.47,0.0,-2.1,0.5,-6.0,-1.0,1,0.5,1
2016-06-01,Saint Kitts and Nevis,Suriname,CFU Caribbean Cup qualification,7.65,9.5,-0.4,-0.4,3.0,0.0,0,0.5,2
2016-06-01,Spain,South Korea,Friendly,138.86,-89.5,-1.4,0.4,0.0,0.0,1,0.4,2
2016-06-01,Poland,Netherlands,Friendly,-67.19,13.0,1.0,-1.2,4.0,-4.0,0,0.25,0
2016-06-01,Papua New Guinea,Tahiti,Oceania Nations Cup,-99.73,56.0,-0.4,-2.8,-1.0,0.0,0,0.3333,1
2016-06-01,New Caledonia,Samoa,Oceania Nations Cup,157.01,9.0,1.6,-2.2,4.0,0.0,1,0.5,2
2016-06-01,Czech Republic,Russia,Friendly,-46.22,96.5,0.6,-0.2,-3.0,-3.0,1,0.5,2
2016-06-01,Latvia,Lithuania,Baltic Cup,36.11,6.0,0.8,-0.8,-5.0,0.0,0,0.5833,2
2016-06-01,Grenada,Puerto Rico,CFU Caribbean Cup qualification,-13.61,-1.0,-0.6,0.2,-1.0,0.0,0,0.8333,1
2016-06-01,Estonia,Andorra,Friendly,378.51,-55.0,0.6,-0.8,3.0,0.0,0,0.5455,2
2016-06-01,El Salvador,Armenia,Friendly,71.4,-109.0,-0.6,0.6,6.0,0.0,1,0.5,0
2016-06-01,Curaçao,Guyana,CFU Caribbean Cup qualification,-92.71,-23.5,-1.4,-0.6,-2.0,0.0,0,0.4286,2
2016-06-01,Belgium,Finland,Friendly,263.58,-27.0,2.4,-1.2,4.0,5.0,0,0.5,1
2016-06-01,Martinique,Guadeloupe,CFU Caribbean Cup qualification,32.88,0.0,1.4,-0.6,5.0,0.0,0,0.5556,2
2016-06-02,Iraqi Kurdistan,Padania,CONIFA World Football Cup,-75.28,0.0,-1.6,0.2,-3.0,1.0,1,0.6,1
2016-06-02,Székely Land,Raetia,CONIFA World Football Cup,21.22,0.0,-0.4,-1.6,-6.0,-1.0,1,0.5,2
2016-06-02,Chagos Islands,Somaliland,CONIFA World Football Cup,-1.87,0.0,0.1333,2.0,0.0,0.0,1,0.5,0
2016-06-02,Western Armenia,Panjab,CONIFA World Football Cup,-23.01,0.0,2.2,-0.3,-3.0,0.0,1,0.5,0
2016-06-02,Seychelles,Algeria,African Cup of Nations qualification,-392.31,117.0,-3.2,0.0,-7.0,-2.0,0,0.5,0
2016-06-02,Tajikistan,Bangladesh,AFC Asian Cup qualification,143.73,22.0,-0.2,-0.6,1.0,0.0,0,0.375,2
2016-06-02,Malaysia,Timor-Leste,AFC Asian Cup qualification,217.76,-107.0,0.2,-4.0,3.0,0.0,0,0.6667,2
2016-06-02,North Macedonia,Iran,Friendly,-302.46,42.5,-1.8,0.8,-12.0,-3.0,0,0.5,0
2016-06-02,Laos,India,AFC Asian Cup qualification,-168.05,-2.0,-1.4,1.8,-9.0,0.0,0,0.5,0
2016-06-02,England,Portugal,Friendly,45.83,-28.0,0.6,0.6,0.0,2.0,0,0.2857,2
2016-06-02,Maldives,Yemen,AFC Asian Cup qualification,-34.54,48.0,1.6,0.8,3.0,0.0,0,0.5,0
2016-06-03,United Arab Emirates,Jordan,King's Cup,92.58,-51.0,0.2,-0.4,1.0,1.0,1,0.5,0
2016-06-03,Somaliland,Székely Land,CONIFA World Football Cup,24.06,0.0,-0.75,1.3,0.0,0.0,1,0.5,2
2016-06-03,Chagos Islands,Raetia,CONIFA World Football Cup,42.02,0.0,-0.4,1.2,-3.0,-1.0,1,0.5,1
2016-06-03,Iraqi Kurdistan,Western Armenia,CONIFA World Football Cup,116.35,0.0,-2.4667,-0.3333,6.0,4.0,1,0.5,1
2016-06-03,United Koreans in Japan,Sápmi,CONIFA World Football Cup,21.21,0.0,-1.3333,-0.6667,-2.0,-3.0,1,0.5,0
2016-06-03,Vietnam,Hong Kong,Friendly,37.82,13.0,-0.2,0.8,0.0,0.0,1,0.6,1
2016-06-03,United States,Colombia,Copa América,-71.58,69.5,1.8,-0.4,0.0,3.0,0,0.3077,0
2016-06-03,Thailand,Syria,King's Cup,21.3,-21.0,0.2,-0.6,2.0,0.0,0,0.5,1
2016-06-03,Switzerland,Moldova,Friendly,352.37,-137.0,0.6,0.8,11.0,4.0,0,0.5,2
2016-06-03,Sierra Leone,Sudan,African Cup of Nations qualification,14.72,-32.0,0.0,-0.2,0.0,0.0,0,0.6667,2
2016-06-03,Romania,Georgia,Friendly,219.87,-145.0,0.4,-0.8,1.0,3.0,0,0.5,2
2016-06-03,Mauritania,Cameroon,African Cup of Nations qualification,-213.65,112.0,0.2,-0.2,-2.0,-6.0,0,0.5,0
2016-06-03,Libya,Morocco,African Cup of Nations qualification,-71.62,96.0,0.4,0.8,-3.0,-2.0,1,0.5,1
2016-06-03,Japan,Bulgaria,Kirin Cup,197.22,40.0,2.2,-0.6,9.0,3.0,0,0.5,2
2016-06-03,Faroe Islands,Kosovo,Friendly,-261.06,-96.0,-0.4,0.0,3.0,0.0,1,0.5,0
2016-06-03,Djibouti,Tunisia,African Cup of Nations qualification,-495.05,131.0,-1.6,2.0,-10.0,-3.0,0,0.5,0
2016-06-03,China PR,Trinidad and Tobago,Friendly,90.99,-6.0,1.6,-1.8,0.0,0.0,0,0.5,2
2016-06-03,Myanmar,Singapore,Friendly,-67.23,63.0,-0.2,-0.4,1.0,0.0,0,0.5625,0
2016-06-03,Bosnia and Herzegovina,Denmark,Kirin Cup,2.58,162.0,0.2,-0.4,7.0,-2.0,1,0.5,1
2016-06-03,Azerbaijan,Canada,Friendly,-133.89,113.0,-0.4,0.2,-4.0,0.0,1,0.5,1
2016-06-03,Albania,Ukraine,Friendly,-182.78,-43.0,0.2,0.6,-1.0,-1.0,1,0.25,0
2016-06-04,Rwanda,Mozambique,African Cup of Nations qualification,-11.37,56.0,1.0,-0.2,1.0,0.0,0,0.5,0
2016-06-04,Namibia,Niger,African Cup of Nations qualification,24.77,77.0,-0.2,0.0,2.0,0.0,0,0.5,2
2016-06-04,Guinea-Bissau,Zambia,African Cup of Nations qualification,-154.78,85.0,0.4,1.0,-4.0,0.0,0,0.5,2
2016-06-04,Slovakia,Northern Ireland,Friendly,145.52,103.0,0.8,0.6,-2.0,1.0,0,0.6667,1
2016-06-04,São Tomé and Príncipe,Cape Verde,African Cup of Nations qualification,-171.22,0.0,-0.2,1.2,0.0,0.0,0,0.5,0
2016-06-04,South Sudan,Mali,African Cup of Nations qualification,-161.22,130.0,-0.2,0.6,-5.0,0.0,0,0.5,0
2016-06-04,New Zealand,Solomon Islands,Oceania Nations Cup,97.81,-66.0,1.4,-0.4,3.0,1.0,1,0.625,2
2016-06-04,United States Virgin Islands,Guyana,CFU Caribbean Cup qualification,-174.06,-23.5,-1.6,-0.4,3.0,0.0,0,0.5,0
2016-06-04,Abkhazia,Northern Cyprus,CONIFA World Football Cup,-24.28,0.0,0.0,-0.8,0.0,-1.0,0,0.5,2
2016-06-04,Padania,Panjab,CONIFA World Football Cup,139.93,0.0,0.4,0.0,1.0,3.0,1,0.5,2
2016-06-04,United Koreans in Japan,Iraqi Kurdistan,CONIFA World Football Cup,-109.71,0.0,-1.05,0.9,-5.0,-4.0,1,0.5,1
2016-06-04,Sápmi,Western Armenia,CONIFA World Football Cup,3.87,0.0,-1.9,0.8,2.0,3.0,1,0.5,2
2016-06-04,Tanzania,Egypt,African Cup of Nations qualification,-257.3,59.0,0.6,0.4,-2.0,-1.0,0,0.8,0
2016-06-04,Ivory Coast,Gabon,Friendly,200.02,49.5,0.6,-0.8,5.0,3.0,0,0.1667,2
2016-06-04,Australia,Greece,Friendly,112.84,14.0,2.4,-1.0,8.0,0.0,0,0.5,2
2016-06-04,Guadeloupe,Dominica,CFU Caribbean Cup qualification,218.41,-61.5,-1.4,-0.6,-4.0,0.0,0,0.5,2
2016-06-04,Haiti,Peru,Copa América,-120.36,52.0,-1.6,-0.8,0.0,0.0,1,0.5,0
2016-06-04,Botswana,Uganda,African Cup of Nations qualification,-105.66,47.0,1.0,0.6,1.0,0.0,0,0.25,0
2016-06-04,Burundi,Senegal,African Cup of Nations qualification,-231.91,49.0,-1.0,0.6,-6.0,-1.0,0,1.0,0
2016-06-04,Brazil,Ecuador,Copa América,193.1,-62.0,0.2,-0.2,-1.0,4.0,1,0.8667,1
2016-06-04,Costa Rica,Paraguay,Copa América,36.35,-31.0,0.6,-0.8,4.0,0.0,1,0.75,1
2016-06-04,Austria,Netherlands,Friendly,-124.74,27.0,-0.2,-0.4,9.0,-4.0,0,0.6667,0
2016-06-04,Estonia,Latvia,Baltic Cup,28.6,33.0,-0.8,0.2,-2.0,0.0,0,0.2857,1
2016-06-04,Fiji,Vanuatu,Oceania Nations Cup,55.2,-53.0,1.2,-1.2,2.0,0.0,1,0.4762,0
2016-06-04,France,Scotland,Friendly,178.73,-4.0,0.4,1.0,5.0,3.0,0,0.6,2
2016-06-04,Gambia,South Africa,African Cup of Nations qualification,-226.94,-19.5,-0.8,0.4,-6.0,-3.0,0,0.5,0
2016-06-04,Germany,Hungary,Friendly,230.65,-35.0,0.4,0.8,2.0,7.0,0,0.0,2
2016-06-04,Croatia,San Marino,Friendly,688.32,-13.0,1.4,-3.4,8.0,4.0,0,0.5,2
2016-06-05,Abkhazia,Panjab,CONIFA World Football Cup,41.1,0.0,1.0,-1.0,3.0,0.0,0,0.5,1
2016-06-05,Padania,Northern Cyprus,CONIFA World Football Cup,116.74,0.0,0.2,-0.4,3.0,2.0,1,0.5,0
2016-06-05,Zimbabwe,Malawi,African Cup of Nations qualification,59.97,1.0,1.2,-0.6,4.0,0.0,0,0.4545,2
2016-06-05,United Arab Emirates,Syria,King's Cup,109.97,-37.0,0.6,-0.6,0.0,1.0,1,0.5,0
2016-06-05,Thailand,Jordan,King's Cup,-29.13,-35.0,-0.4,0.0,0.0,0.0,0,0.0,2
2016-06-05,Tahiti,New Caledonia,Oceania Nations Cup,-55.26,-63.0,-1.6,4.6,-6.0,0.0,1,0.3889,1
2016-06-05,Sweden,Wales,Friendly,102.7,-24.0,0.2,-0.6,0.0,4.0,0,0.3333,2
2016-06-05,Eswatini,Guinea,African Cup of Nations qualification,-239.25,41.0,-0.6,1.2,-6.0,0.0,0,0.5,2
2016-06-05,Slovenia,Turkey,Friendly,-169.48,89.0,-0.8,0.0,-5.0,1.0,0,0.5,0
2016-06-05,Papua New Guinea,Samoa,Oceania Nations Cup,23.41,2.0,-0.4,-0.4,-3.0,0.0,0,0.5,2
2016-06-05,Russia,Serbia,Friendly,68.21,-39.0,0.2,0.4,6.0,1.0,1,0.2,1
2016-06-05,Mauritius,Ghana,African Cup of Nations qualification,-338.53,73.0,-0.4,1.8,-4.0,-3.0,0,0.5,0
2016-06-05,Madagascar,DR Congo,African Cup of Nations qualification,-170.62,-30.5,-0.4,1.4,-9.0,0.0,0,0.8333,0
2016-06-05,Liberia,Togo,African Cup of Nations qualification,-28.89,-17.0,1.6,0.0,5.0,-1.0,0,0.5,1
2016-06-05,Lesotho,Ethiopia,African Cup of Nations qualification,-113.89,57.0,-0.4,-1.2,1.0,0.0,0,0.5,0
2016-06-05,Kenya,Congo,African Cup of Nations qualification,-87.19,-14.0,-1.2,-0.8,-9.0,0.0,0,0.5,2
2016-06-05,Jamaica,Venezuela,Copa América,-3.41,-58.0,-0.8,-0.6,6.0,1.0,1,0.5,0
2016-06-05,Czech Republic,South Korea,Friendly,-85.45,0.0,-0.4,0.0,-6.0,-6.0,0,0.5,0
2016-06-05,Comoros,Burkina Faso,African Cup of Nations qualification,-221.03,110.0,-0.2,0.2,-2.0,0.0,0,0.5,0
2016-06-05,Central African Republic,Angola,African Cup of Nations qualification,-92.63,46.0,0.8,-0.2,7.0,-1.0,0,0.5,2
2016-06-05,Belgium,Norway,Friendly,187.35,3.0,0.8,-0.2,6.0,3.0,0,0.25,2
2016-06-05,Mexico,Uruguay,Copa América,-30.71,9.0,0.2,-1.0,5.0,2.0,1,0.5,2
2016-06-06,Singapore,Vietnam,Friendly,-46.74,-43.0,-0.6,0.2,-1.0,0.0,1,0.375,0
2016-06-06,Poland,Lithuania,Friendly,314.58,-73.0,2.2,-0.8,3.0,2.0,0,0.4444,1
2016-06-06,Panama,Bolivia,Copa América,136.43,33.0,0.2,-1.8,7.0,-1.0,1,0.75,2
2016-06-06,Malaysia,Timor-Leste,AFC Asian Cup qualification,228.86,-107.0,0.8,-5.2,6.0,0.0,0,0.75,2
2016-06-06,Iceland,Liechtenstein,Friendly,322.03,-107.0,1.4,-0.6,7.0,0.0,0,0.3333,2
2016-06-06,Myanmar,Hong Kong,Friendly,-94.49,33.0,0.0,0.0,0.0,0.0,0,0.3333,2
2016-06-06,Argentina,Chile,Copa América,65.66,-37.0,-0.8,-1.6,4.0,4.0,1,0.35,2
2016-06-06,Italy,Finland,Friendly,236.98,-42.0,1.0,-0.4,5.0,7.0,0,0.75,2
2016-06-07,India,Laos,AFC Asian Cup qualification,181.82,2.0,1.0,-1.6,9.0,0.0,0,0.5,2
2016-06-07,Yemen,Maldives,AFC Asian Cup qualification,57.07,-48.0,-0.8,-1.4,3.0,0.0,1,0.6667,2
2016-06-07,United States,Costa Rica,Copa América,41.34,67.5,0.4,0.8,-4.0,3.0,0,0.6923,2
2016-06-07,Saint Vincent and the Grenadines,Saint Kitts and Nevis,CFU Caribbean Cup qualification,-85.39,0.0,-0.2,3.6,-10.0,0.0,0,0.3333,0
2016-06-07,Spain,Georgia,Friendly,454.23,-141.0,1.4,-2.2,9.0,7.0,0,0.5,0
2016-06-07,Japan,Bosnia and Herzegovina,Kirin Cup,122.23,-105.0,2.8,-1.0,7.0,4.0,0,0.5,0
2016-06-07,Iran,Kyrgyzstan,Friendly,367.42,0.0,2.4,-0.6,3.0,3.0,0,0.5,2
2016-06-07,Dominican Republic,French Guiana,CFU Caribbean Cup qualification,-33.01,36.5,0.2,-0.4,-3.0,0.0,0,0.5,2
2016-06-07,Australia,Greece,Friendly,126.57,14.0,2.8,-0.6,8.0,0.0,0,0.5,0
2016-06-07,Colombia,Paraguay,Copa América,166.59,-33.0,0.6,-0.2,4.0,0.0,1,0.3684,2
2016-06-07,China PR,Kazakhstan,Friendly,268.61,-97.0,3.6,-0.2,6.0,1.0,0,0.6667,0
2016-06-07,Canada,Uzbekistan,Friendly,-160.27,-20.0,-1.4,1.0,-8.0,0.0,1,0.5,2
2016-06-07,Cambodia,Taiwan,AFC Asian Cup qualification,-62.99,75.5,-0.2,-0.6,0.0,0.0,0,0.5,2
2016-06-07,Bulgaria,Denmark,Kirin Cup,-84.76,17.0,0.0,0.4,0.0,-1.0,1,0.0,0
2016-06-07,Bangladesh,Tajikistan,AFC Asian Cup qualification,-158.94,-22.0,-1.0,2.0,-3.0,0.0,0,0.4444,0
2016-06-07,Curaçao,United States Virgin Islands,CFU Caribbean Cup qualification,119.59,0.0,0.6,-1.6,0.0,0.0,0,0.5,2
2016-06-08,Brazil,Haiti,Copa América,394.93,-127.0,1.4,0.4,3.0,7.0,1,0.5,2
2016-06-08,Ecuador,Peru,Copa América,77.43,-13.0,-0.4,0.6,1.0,3.0,1,0.3333,1
2016-06-08,New Zealand,New Caledonia,Oceania Nations Cup,57.14,-116.0,0.0,-0.4,1.0,1.0,1,0.4,2
2016-06-08,Papua New Guinea,Solomon Islands,Oceania Nations Cup,-75.57,43.0,1.6,1.2,3.0,0.0,0,0.6667,2
2016-06-08,Portugal,Estonia,Friendly,308.3,-99.0,1.0,0.0,14.0,4.0,0,0.4286,2
2016-06-09,Mexico,Jamaica,Copa América,249.79,-42.0,1.8,-1.2,11.0,5.0,1,0.6471,2
2016-06-09,Uruguay,Venezuela,Copa América,225.13,-109.0,0.8,-0.6,3.0,4.0,1,0.4762,0
2016-06-10,France,Romania,UEFA Euro,163.83,8.0,0.6,0.4,3.0,2.0,0,0.2222,2
2016-06-10,Argentina,Panama,Copa América,243.4,-110.0,-0.2,0.4,3.0,7.0,1,0.5,2
2016-06-10,Chile,Bolivia,Copa América,309.5,-40.0,-0.2,-0.4,1.0,2.0,1,0.4737,2
2016-06-11,Albania,Switzerland,UEFA Euro,-141.96,74.0,0.8,0.2,-5.0,-4.0,1,0.5,0
2016-06-11,Colombia,Costa Rica,Copa América,150.79,-2.0,0.8,-0.2,4.0,0.0,1,0.7143,0
2016-06-11,England,Russia,UEFA Euro,159.12,-3.0,0.2,-0.8,3.0,2.0,1,0.75,1
2016-06-11,Papua New Guinea,New Zealand,Oceania Nations Cup,-186.8,109.0,0.4,1.0,-3.0,-1.0,0,0.75,1
2016-06-11,Seychelles,Madagascar,COSAFA Cup,-130.04,73.0,-0.4,-1.4,1.0,0.0,1,0.5714,0
2016-06-11,United States,Paraguay,Copa América,93.03,36.5,1.2,-0.4,3.0,3.0,0,0.2,2
2016-06-11,Wales,Slovakia,UEFA Euro,-104.17,-118.0,-0.6,0.8,3.0,-1.0,1,0.5,2
2016-06-11,Zimbabwe,Eswatini,COSAFA Cup,133.08,-50.0,1.8,-1.0,6.0,0.0,1,0.3333,1
2016-06-12,Malawi,Angola,COSAFA Cup,-48.84,-49.0,-0.2,-0.4,1.0,-1.0,1,0.5714,2
2016-06-12,Turkey,Croatia,UEFA Euro,-24.6,-71.0,-2.0,0.4,5.0,-3.0,1,0.0,0
2016-06-12,Poland,Northern Ireland,UEFA Euro,164.87,-23.0,0.8,0.4,1.0,2.0,1,0.5,2
2016-06-12,Lesotho,Mauritius,COSAFA Cup,-10.53,30.0,0.4,-0.8,1.0,0.0,1,0.3333,2
2016-06-12,Brazil,Peru,Copa América,257.5,-75.0,0.8,0.2,4.0,7.0,1,0.5833,0
2016-06-12,Ecuador,Haiti,Copa América,214.05,-65.0,1.2,-0.2,2.0,3.0,1,0.5,2
2016-06-12,Benin,Equatorial Guinea,African Cup of Nations qualification,41.32,-24.0,1.6,0.2,7.0,0.0,0,0.6667,2
2016-06-12,Germany,Ukraine,UEFA Euro,128.05,-128.0,-0.2,0.8,4.0,6.0,1,0.4,2
2016-06-13,Belgium,Italy,UEFA Euro,14.79,15.0,0.6,0.0,-1.0,-2.0,1,0.3333,0
2016-06-13,Republic of Ireland,Sweden,UEFA Euro,11.4,2.0,-0.2,0.4,0.0,-1.0,1,0.5,1
2016-06-13,Madagascar,Zimbabwe,COSAFA Cup,-106.41,20.0,-1.6,1.8,-5.0,0.0,1,0.0,1
2016-06-13,Mexico,Venezuela,Copa América,206.79,-100.0,1.2,-1.2,8.0,6.0,1,0.7,1
2016-06-13,Spain,Czech Republic,UEFA Euro,225.67,-89.5,0.0,-0.2,6.0,6.0,1,0.5,2
2016-06-13,Eswatini,Seychelles,COSAFA Cup,128.56,-43.0,0.2,0.4,2.0,0.0,1,0.5,2
2016-06-13,Uruguay,Jamaica,Copa América,238.46,-51.0,1.0,0.0,3.0,3.0,1,0.5,2
2016-06-14,Portugal,Iceland,UEFA Euro,251.54,-13.0,0.0,-1.4,7.0,4.0,1,0.5,1
2016-06-14,Mauritius,Malawi,COSAFA Cup,-139.59,59.0,-0.6,0.6,0.0,0.0,1,0.5,0
2016-06-14,Chile,Panama,Copa América,165.95,-73.0,0.6,0.6,-4.0,3.0,1,0.5,2
2016-06-14,Argentina,Bolivia,Copa América,404.04,-77.0,1.4,-1.8,15.0,6.0,1,0.6875,2
2016-06-14,Angola,Lesotho,COSAFA Cup,144.72,-40.0,-1.2,0.8,-7.0,1.0,1,0.5556,0
2016-06-14,Austria,Hungary,UEFA Euro,29.7,-2.0,0.4,0.8,5.0,2.0,1,0.2857,0
2016-06-15,France,Albania,UEFA Euro,311.69,-67.0,1.6,0.0,6.0,5.0,0,0.5,2
2016-06-15,Romania,Switzerland,UEFA Euro,-23.44,-1.0,1.2,0.4,-6.0,-1.0,1,0.4,1
2016-06-15,Russia,Slovakia,UEFA Euro,39.86,-138.0,-0.2,0.4,9.0,3.0,1,0.375,0
2016-06-15,Eswatini,Madagascar,COSAFA Cup,-13.18,30.0,0.8,-0.4,3.0,0.0,1,0.1429,2
2016-06-15,Zimbabwe,Seychelles,COSAFA Cup,256.87,-93.0,1.6,-1.4,6.0,0.0,1,0.6,2
2016-06-16,Ukraine,Northern Ireland,UEFA Euro,204.3,86.0,0.8,0.8,-1.0,1.0,1,0.25,0
2016-06-16,Malawi,Lesotho,COSAFA Cup,114.67,-89.0,-0.8,0.0,-2.0,0.0,1,0.0,0
2016-06-16,United States,Ecuador,Copa América,12.54,39.5,0.6,-0.8,3.0,4.0,0,0.5,2
2016-06-16,England,Wales,UEFA Euro,260.16,-23.0,0.4,-0.8,3.0,6.0,1,0.5,2
2016-06-16,Angola,Mauritius,COSAFA Cup,150.25,-10.0,0.0,0.2,-3.0,1.0,1,0.5,0
2016-06-16,Germany,Poland,UEFA Euro,169.71,-19.0,0.6,1.0,2.0,5.0,1,0.5714,1
2016-06-17,Czech Republic,Croatia,UEFA Euro,-97.63,-8.5,-1.0,0.8,-1.0,-3.0,1,0.5,1
2016-06-17,Italy,Sweden,UEFA Euro,96.05,-2.0,0.2,0.2,4.0,3.0,1,0.8,2
2016-06-17,Peru,Colombia,Copa América,-130.34,43.0,-0.2,-0.8,-4.0,-4.0,1,0.36,1
2016-06-17,Spain,Turkey,UEFA Euro,186.59,-27.0,1.0,-0.2,5.0,6.0,1,0.5,2
2016-06-18,Argentina,Venezuela,Copa América,303.68,-115.0,1.8,-0.4,7.0,7.0,1,0.6667,2
2016-06-18,Belgium,Republic of Ireland,UEFA Euro,74.2,11.0,0.2,0.4,4.0,2.0,1,0.5,2
2016-06-18,Iceland,Hungary,UEFA Euro,-97.01,10.0,1.2,0.8,-6.0,0.0,1,0.625,1
2016-06-18,Mexico,Chile,Copa América,-27.62,-22.0,-0.6,-1.2,4.0,3.0,1,0.4,0
2016-06-18,Namibia,Botswana,COSAFA Cup,-15.02,19.0,0.0,0.0,0.0,0.0,0,0.3125,1
2016-06-18,Portugal,Austria,UEFA Euro,136.47,-1.0,1.6,-1.0,1.0,2.0,1,0.25,1
2016-06-18,South Africa,Lesotho,COSAFA Cup,290.42,-18.0,0.4,-0.2,-1.0,3.0,1,0.125,1
2016-06-19,Zambia,Eswatini,COSAFA Cup,136.07,-72.0,-0.8,0.0,-2.0,0.0,1,0.5714,1
2016-06-19,Romania,Albania,UEFA Euro,138.25,-75.0,1.0,0.4,3.0,3.0,1,0.2,0
2016-06-19,France,Switzerland,UEFA Euro,158.81,7.0,1.8,-0.2,0.0,1.0,0,0.1429,1
2016-06-19,DR Congo,Mozambique,COSAFA Cup,106.02,-2.5,1.2,-0.4,8.0,0.0,1,0.5,2
2016-06-19,French Guiana,Bermuda,CFU Caribbean Cup qualification,-56.2,46.5,0.2,1.2,-1.0,0.0,0,0.5,2
2016-06-20,Russia,Wales,UEFA Euro,102.39,-20.0,0.4,0.4,3.0,4.0,1,0.25,0
2016-06-20,Slovakia,England,UEFA Euro,-178.91,141.0,0.2,0.2,-6.0,-5.0,1,0.6667,1
2016-06-21,Croatia,Spain,UEFA Euro,-148.55,98.0,0.4,0.0,-5.0,-3.0,1,0.4,2
2016-06-21,Czech Republic,Turkey,UEFA Euro,-40.01,62.5,1.6,0.0,-2.0,0.0,1,0.4444,0
2016-06-21,Lesotho,Zambia,COSAFA Cup,-172.31,110.0,1.0,-0.4,4.0,0.0,1,0.3333,0
2016-06-21,Namibia,Mozambique,COSAFA Cup,-19.92,51.0,0.4,0.0,3.0,0.0,0,0.4,2
2016-06-21,Northern Ireland,Germany,UEFA Euro,-323.76,42.0,-0.6,-0.6,-2.0,-7.0,1,0.1429,0
2016-06-21,Ukraine,Poland,UEFA Euro,0.71,109.0,0.2,1.2,-7.0,-1.0,1,0.2857,0
2016-06-21,United States,Argentina,Copa América,-144.93,94.5,-1.2,0.4,-3.0,0.0,0,0.2857,0
2016-06-22,New Caledonia,Malaysia,Friendly,169.73,95.0,0.8,0.2,2.0,0.0,0,0.5,0
2016-06-22,South Africa,Eswatini,COSAFA Cup,227.77,20.0,0.0,0.2,-2.0,3.0,1,0.6,2
2016-06-22,Sweden,Belgium,UEFA Euro,-103.78,-13.0,-0.8,-0.6,-4.0,-1.0,1,0.3333,0
2016-06-22,Italy,Republic of Ireland,UEFA Euro,104.48,-4.0,0.4,-1.0,10.0,4.0,1,0.2222,0
2016-06-22,Colombia,Chile,Copa América,-26.07,-12.0,-1.8,-0.2,-2.0,1.0,1,0.3684,0
2016-06-22,Hungary,Portugal,UEFA Euro,-137.77,3.0,-1.4,0.4,-1.0,-4.0,1,0.5,1
2016-06-22,Botswana,DR Congo,COSAFA Cup,-129.59,34.5,-1.2,0.6,-11.0,0.0,1,0.3333,1
2016-06-22,Iceland,Austria,UEFA Euro,-100.85,12.0,1.6,0.0,-6.0,-2.0,1,0.5,2
2016-06-24,Namibia,Zambia,COSAFA Cup,-86.99,126.0,0.8,-0.2,4.0,0.0,0,0.0833,2
2016-06-25,Croatia,Portugal,UEFA Euro,-4.52,80.0,1.0,-0.4,4.0,0.0,1,0.3333,0
2016-06-25,South Africa,Botswana,COSAFA Cup,181.37,-15.0,1.2,-0.2,4.0,3.0,1,0.3333,2
2016-06-25,Eswatini,DR Congo,COSAFA Cup,-177.69,-0.5,-0.4,1.0,-5.0,0.0,1,0.6,2
2016-06-25,Switzerland,Poland,UEFA Euro,-23.62,-8.0,0.4,0.4,0.0,2.0,1,0.5,1
2016-06-25,United States,Colombia,Copa América,-40.05,69.5,0.2,0.2,2.0,3.0,0,0.2857,0
2016-06-25,Wales,Northern Ireland,UEFA Euro,52.31,-15.0,0.2,1.0,2.0,0.0,1,0.2,2
2016-06-26,Hungary,Belgium,UEFA Euro,-145.02,19.0,-0.4,0.2,-1.0,-5.0,1,0.6667,0
2016-06-26,France,Republic of Ireland,UEFA Euro,146.88,13.0,1.2,-0.8,2.0,2.0,0,0.0,2
2016-06-26,Germany,Slovakia,UEFA Euro,197.94,-145.0,0.0,-0.2,3.0,6.0,1,0.6,2
2016-06-26,Argentina,Chile,Copa América,70.81,-37.0,0.4,-0.6,3.0,4.0,1,0.381,1
